aeronave_ou_escopo,manobra_codigo_atual,manobra_nome_atual,categoria,tipo_conteudo,aplicabilidade,referencia_pto,referencia_normativa,modelos_que_utilizam,quantidade_de_modelos,observacao_documental
AW139,WAR-FIR-21,Engine fire,SISTEMAS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-I-09/12; A139-P-01/04-C1; A139-P-01/04-C2; A139-P-01/04-C3,4,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
AW139,WAR-GEN-11,Dual DC GEN failure,ELETRICO,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-I-10/12; A139-P-01/04-C1,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
AW139,WAR-GER-27,Landing gear emergency,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-I-06/12; A139-I-08/12; A139-I-09/12; A139-P-02/04-C2; A139-REQ-01; A139-S-02/02,6,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
AW139,WAR-HIG-29,Rotor RPM high,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-I-06/12; A139-I-07/12; A139-I-08/12; A139-I-09/12; A139-I-10/12; A139-P-01/04-C1; A139-P-01/04-C2; A139-P-01/04-C3; A139-P-02/04-C3,9,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
AW139,WAR-IDL-16,Engine stuck IDLE,POWERPLANT,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-I-06/12; A139-P-01/04-C1; A139-P-01/04-C2,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
AW139,WAR-LOW-29,Rotor RPM low,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-I-06/12; A139-I-07/12; A139-I-08/12; A139-I-09/12; A139-I-10/12; A139-P-01/04-C1; A139-P-01/04-C2; A139-P-01/04-C3; A139-P-02/04-C3,9,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
AW139,WAR-MGB-30,MGB oil pressure,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-I-08/12; A139-P-01/04-C1; A139-P-01/04-C2,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
AW139,WAR-MRC-X1,Main rotor binding,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-I-08/12; A139-P-01/04-C3,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
AW139,WAR-OUT-15,Engine failure,POWERPLANT,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-I-04/12; A139-I-06/12; A139-I-07/12; A139-I-09/12; A139-I-10/12; A139-P-01/04-C1; A139-P-01/04-C2; A139-P-02/04-C2; A139-P-02/04-C3; A139-REQ-01; A139-S-02/02,11,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
AW139,WAR-SHT-19,Emergency engine shutdown,POWERPLANT,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-P-01/04-C2,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
AW139,WAR-STA-X1,Static port obstruction,AVIONICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-I-04/12; A139-I-07/12; A139-P-01/04-C3,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
AW139,WAR-TCS-X1,Tail rotor control failure,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-I-08/12; A139-P-01/04-C3,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
AW139,WAR-TDR-X1,Tail rotor drive failure,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-I-08/12; A139-P-01/04-C3,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
AW139,WAR-TMP-30,MGB oil temp high,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-I-08/12; A139-P-01/04-C1; A139-P-01/04-C2,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
AW139,WAR-TRC-X1,Tail rotor binding,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-I-08/12; A139-P-01/04-C3,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
